,brand,rating,review
255,GEPA Kaffee,4,"Früher war Gepa Kaffee nur in einer Sorte zu bekommen: Sehr stark. Inzwischen zeigt sich die Produktpalette sehr viel vielseitiger und es ist für jeden Geschmack etwas dabei. Von stark und aromatisch über mild und lieblich, dabei kommen sogar Kaffeeliebhaber auf ihre Kosten. Es gibt dabei sehr viele Sorten sowohl gemahlen als auch als Bohnen für den Kaffeevollautomaten und inzwischen gibt es auch eine oder zwei Sorten für die Kaffeepadmaschine. Der Kaffee ist gut verträglich und bekömmlich, und GEPA ist eine der ersten Firmen, die komplett auf Fairtrade setzen und dabei sehr hohe Maßstäbe ansetzen."
256,GEPA Kaffee,4,"GEPA Kaffee trinken wir seit Jahren en bureau. Schmeckt,knallt, ist gut verträglich und fühlt sich gut an beim Anblick der Packung.Dafür gibtes dann eben auch 5 Sterne. Meistens nehmen den tazpresso. Den GEPA Fencheltee auch sehr gerne…und die Schokolade erst!"
257,GEPA Kaffee,4,"Ich habe schon viele verschiedene Sorten von GEPA getestet und es ist wirklich für jeden was dabei. Die Kaffees haben tolle Aromen, verbreiten frischen Duft beim Öffnen udn schmecken toll nach der genau richtigen Röstung. Man sieht den Bohnen auch an, dass sie schonend behandelt wurden und ich finde den Preis dafür wirklich gerechtfertigt"
258,GEPA Kaffee,4,"Vor dreißig Jahren haben wir uns in der WG noch zu fünft den Magen verdorben mit Original-Nicaragua-Kaffee aus dem Bioladen. Damals gab’s nur eine Sorte, reine Arabica-Bohne, beste Qualität. Wir haben Bohnen gekauft und mit der Handkaffeemühle gearbeitet, damit nicht zu viel Kaffee verbraucht wurde. Denn die WG-Kasse war oft leer, es musste gespart werden. Billiger Ausbeuter-Kaffee aber war nicht drin! Nica-Kaffee war Pflicht. Heute gibt es von der GEPA zig Sorten besten, den Magen nicht mehr angreifenden Kaffee. Aber noch immer fair und bio! Großartig!"
259,GEPA Kaffee,4,"Ich finde es sehr wichtig, dass man sich bei Gepa daruaf verlassen kann, nur fair gehandelte Produkte ohne irgenwelche Zumischungen zu erhalten. Somit erhlaten die Kaffeebauern auch ordentliche Preise und stellen auch sehr schmackhafte Kaffees her. Den Bio Espresso kann ich nur empfehlen, ein richtiger Wohlgenuss."
260,GEPA Kaffee,4,"… so legga, wir kaufen nur noch GEPA Kaffee, ist sehr vollmundig im Geschmack und man tut der Umwelt auf alle Fälle gutes ♥ Auch viel Freunde haben wir schon überredet und mit Geschmack davon überzeugt, so machen wir Fair Trade noch bekannter. Wir wohnen auf dem Land und kaufen nur regional und saisonal ein, da weiß man was man hat, schmeckt auch viel besser."
261,GEPA Kaffee,4,"Seit Jahren bin ich dem mild aber vollmundig gerösteten GEPA Kaffee Organico treu. Er schmeckt und ist wirklich fair gehandelt. Eigentlich müsste ich 5 Sterne vergeben, allerdings ziehe ich einen Stern ab, da die Aromaverpackung leider nicht dicht ist und dadurch Kaffeearoma verloren geht (vor allem, wenn die gemahlene Variante gekauft wird). Ansonsten: Sehr empfehlenswert!"
262,GEPA Kaffee,4,"GEPA Kaffee, im Weltladen gekauft, ist geschmackstechnisch unschlagbar. Da er auch noch „bio“ ist und fair gehandelt wird, gibt es kaum noch Nachteile. Nur einen: Bio ist nicht öko. Wenn nun die Transporte noch „aufökologisiert“ werden, ist es das Produkt Nr.1, d. h. die Warentransporte aus Übersee dürfen nicht mit Schweröl betreibenen Frachtern geschehen, sondern mit Diesel (bzw. mit Pflanzenöl betreibenen Motoren)."
263,GEPA Kaffee,4,"Insgesamt habe ich einen sehr guten Eindruck vom GEPA – Organica. Ich verwende ihn nun schon seit längerem für meinen Vollautomaten. Der Kaffee schmeckt weder „alt“ noch zu stark. Genau richtig eben. Zusätzlich finde ich die Portionsgröße auch sehr gut, da ich alleine bin und nicht immer ein ganzes Kilo öffnen will. "
264,GEPA Kaffee,4,Von mir eine klare Kaufempfehlung.
265,Mount Hagen Kaffee,5,"Ich muss zugeben, dass ich erst vor kurzem auf Mount Hagen gestoßen bin auf der Suche nach einer neuen Espressosorte. Ich war sofort überzeugt von dem unvergleichlichen Aroma: Vollmundig, dabei nicht zu sauer mit dezenter Note von Zartbitterschokolade. Im Kaffeeautomaten, selbst in Form von Kaffeepulver, gibt er eine schöne Crema. Rundum ein Genuss zu fairem Preis."
266,Mount Hagen Kaffee,5,"Zurzeit ist der Mount Hagen mein Lieblingsespresso. Ich kaufe immer die ganze Bohne und mahle frisch mit einer Mühle zu Hause und brühe mit einer Frenchpress auf. Der Geschmack ist kräftig, rund und hat wenig Säure, was mir besonders wichtig ist. Ein toller Fairtrade Espresso der allerdings noch an der Verpackung arbeiten kann."
267,Mount Hagen Kaffee,5,"Mit und OHNE Koffein – Espresso vom ALLERFEINSTEN – wie oben bei Gepa beschrieben, mein Favorit seit gut 2 Jahren nachdem der Gepa Espresso mir plötzlich, resp irgendwann nicht mehr mundete… Keine Ahnung warum. Ich könnte ja mal wieder probieren…"
268,Mount Hagen Kaffee,5,"Mit schmeckt der Kaffee von Mount Hagen vorzüglich. Sehr aromatisch. Eine Sorte, die ich sehr gerne pur und unverfälscht trinke. Aber auch der Espresso ist klasse für einen leckeren Milchkaffee oder noch besser Latte Macchiato. Feinster Kaffeegenuss, zu einem fairen Preis-/Leistungsverhältnis. "
269,J.J. Darboven Café Intención,4,"Ich kaufe diesen Kaffee bestimmt schon seit 7 Jahren. Das, was er mehr als „normaler“ Kaffee kostet, ist es mir wert, weil ich denke, dass jeder etwas beitragen kann zu einer gerechteren Welt. Ich finde gut, dass diese Kaffee fair und öko ist. Obwohl ich nicht sagen, was mir wichtiger ist. Wahrscheinlich ist das eine ohne das andere auch nur schwer möglich. Geschmacklich finde ich den Kaffee sehr gut, auch Gäste haben sich bis jetzt nie beschwert, und das, wo wir doch nur eine olle alte Filterkaffeemaschine haben."
270,Mount Hagen Kaffee,5,"Ich bin sehr begeistert von Mount Hagen Kaffee, schmeckt sehr lecker und Aromatisch! Aber auch der Espresso ist nicht ohne, den besten Espresso den ich je getrunken habe und das alles auch noch Fairtrade und Bio 🙂 Ich kann die Produkte nur weiter empfehlen. "
271,Mount Hagen Kaffee,5,So einen super leckeren Kaffee habe ich schon lange nicht mehr getrunken. Ein Kaffee bei dem man jeden Schluck genießt. Würde ich immer wieder kaufen.
272,Mount Hagen Kaffee,5,"Der Kaffee von Mounthagen ist sehr vollmundig und geschmackvoll.Der Kaffee ist fair gehandelt und es gibt viele verschiedene Sorten. Der Dinkelkaffee war anfangs etwas lasch, ich habe dann ein Löffel mehr verwendet und schon wurde es besser. Richtig gut ist der Arabica. Sowohl als Instant Kaffee als auch als Filterkaffee. Klare Kaufempfehlung ?"
273,Mount Hagen Kaffee,5,"Wir trinken in unserer Familie sehr viel Kaffee und sind vor kurzem auf den Fairtrade Kaffee von Mount Hagen gestoßen. Der Kaffee schmeckt uns sehr gut, er ist sehr aromatisch, vollmundig und keinenfalls bitter. Auch der Instant Kaffee hat uns überzeugt. Wir empfehlen Mount Hagen Kaffee jedem weiter, der Wert auf guten Geschmack, Qualität und fair gehandelten Kaffee legt."
274,J.J. Darboven Café Intención,4,"die Variante clasico gibts auch als Pads, ich nutze ihn aber hauptsächlich als Filterkaffee. Preis-Leistungs-Verhältnis ist OK und der Geschmack erfüllt meine Erwartungen: gutes Aroma, wenig Säure, aber kräftig. Der Kaffee kann mit konventionellen Produkten definitiv mithalten, es spricht also nichts dagegen, hier Bio zu wählen."
275,J.J. Darboven Café Intención,4,"Geschmacklich ist der Kaffee genauso gut wie der konventionelle Kaffee, wenn nicht sogar besser im Geschmack, finde ich jedenfalls. Ich finde es gut das auch Fair gehandelter Kaffee gut schmeckt und ich noch etwas gutes tue."
276,J.J. Darboven Café Intención,4,"Also, der Kaffe ist leider nicht der beste, den ich bisher getrunken habe, aber dennoch lecker. Er ist für meinen Geschmack gelegentlich etwas zu bitter. Das sorgt dann eben für den Stern Abzug. Der Preis ist jedoch absolut fair (also auch für den mittellosen Studenten erschwinglich) und daher meine erste Wahl für den täglichen Morgekaffe. Da er eben auch im normalen Supermarkt zu bekommen ist, nehme ich ihn eben dort auch mit."
277,Coffee Circle Kaffee,5,"Ansprechende Verpackung, schneller Versand aus Deutschland, gute Qualität, super Geschmack, gutes Preis-Leistungsverhältnis. Fazit: Volle Punktzahl!"
278,Mount Hagen Kaffee,5,"Die Marke Mount Hagen Kaffee kann ich nur weiterempfehlen! Alle Produkte konnten uns bisher überzeugen. Wir hatten schon drei verschiedene Sorten des gemahlenen Kaffees (Papua Neuguinea Kaffee, Arabica Kaffee und Espresso), die Arabice Cafe´ Instant Sticks, den Dinkel Kaffee ohne Koffein und den Chai Latte. Mount Hagen Kaffee bietet ein edles Verpackungsdesign, sehr gute Qualität, tollen Geschmack, Fairtrade und alles ist in Bio-Qualität. Die Sortenvielfalt ist groß und die Preise wirklich absolut lobenswert! Der Aussage von Mountagen Kaffee „Kaffee für Fortgeschrittene“ kann ich nur zustimmen! Ich bin sehr froh, diese Marke entdeckt zu haben! Ein Kaffee der wirklich schmeckt!"
279,Mount Hagen Kaffee,5,Wir sind erst vor kurzem auf den Mount Hagen Kaffee aufmerksam geworden und haben daraufhin einige Sorten getestet. Insgesamt sind wir mit dem vollen Aroma und der angenehmen Säure sehr zufrieden. Wir trinken hauptsächlich Latte Macchiato oder Cappuccino. In Kombination mit Milch hat uns der Kaffee überzeugen können. 
280,Kaffee-Kooperative Cafe de Maraba,5,Ich habe den Kaffee heute genüßlich getrunken. Er schmeckt wirklich ganz ausgezeichnet! Und was mich noch mehr überzeugt: durch die Röstung und Verpackung des Kaffees in Ruanda verbleibt mehr Geld im Herkunftsland.
281,J.J. Darboven Café Intención,4,Ohne diesen Kaffee kann ich echt nicht mehr leben denke ich mir immer wieder wenn ich morgens völlig übermüdet aufstehe und an meinem Lieblingskaffee schlürfe. Ich gebe dem Kaffee deshalb die 5 Sterne weil es vom Geschmack einfach super ist und der Duft des Kaffees ist auch gut.
282,J.J. Darboven Café Intención,4,"Ich habe diesen Fair Trade Kaffee von J.J. Darboven bei Freunden gekostet und er hat mir sehr gut geschmeckt. Für den erschwinglichen Preis ist dies eine kräftig-aromatischer Kaffeesorte, die aus der Bohne frisch gemahlen noch besser schmeckt. Wir verwenden den Café Intención jetzt schon seit längerem und haben auch schon weitere Freunde von dem guten Preis-Leistungsverhältnis überzeugen können."
283,J.J. Darboven Café Intención,4,"Ich kaufe diesen Kaffee immer! Der Kaffee ist sehr aromatisch und je nach Dosierung auch gern mal kräftig. Schmeckt also auch, wenn man mal zuhause Lust auf einen Latte Macchiato hat und keinen Espresso kochen möchte. Ein toller Kaffee, den man mit gutem Gewissen kaufen kann. Zudem ist der Preis absolut super 🙂"
284,Coffee Circle Kaffee,5,"Schneller Versand, gut verpackt, aber die Hauptsache: leckerer Kaffee, den ich ohne Milch und/oder Zucker trinke. Den höheren Preis gegenüber Supermarktkaffee zahle ich gerne. Auch schön, daß man einen kleinen Geldbetrag für Entwicklungsprojekte beisteuern darf. Ich bin restlos begeistert!"
285,Coffee Circle Kaffee,5,"Einfach köstlich, muss man unbedingt mal probiert haben. Zudem noch ein Spendenanteil von 1 Euro für Entwicklungsprojekte. Sehr vorbildlich."
286,Coffee Circle Kaffee,5,"Auf der Suche nach einer Alternative zu den Nespresso-Kapseln sind wir auf Coffee Circle gestoßen. Die Firma aus Deutschland bietet Bio-Kaffee passend für die Kapsel-Maschinen an, die sogar noch günstiger und leckerer als das Original sind. Es gibt zwar nur 4 Sorten, die reichen aber gut aus. Meine Lieblingssorte ist Limu, schmeckt sehr aromatisch, ohne Milch und Zucker!"
287,Coffee Circle Kaffee,5,So wie es sein soll 🙂
288,Kaffee-Kooperative Cafe de Maraba,5,"Wir trinken den Kaffee auf Arbeit. Ich finde das sehr gut, da man dort für gewöhnlich mehr Kaffee trinkt als zu Hause. Und dann mit dem Gewissen, dass man hier was gutes unterstützt, schmeckt doch der Kaffee gleich noch besser, als er sowieso schon schmeckt. Und ich bin ein Kaffeetrinker mit Milch und Zucker. Hier kann ich auch mal eine Tasse ohne Milch und ohne Zucker trinken. Auch meinen Kolleginnen und Kollegen schmeckt der Kaffe durchweg."
289,Kaffee-Kooperative Cafe de Maraba,5,"Wir haben den Espresso gekauft. Extrem lecker und sehr kräftig (so wie wir es mögen); sehr ergiebig. Mit gutem Gewissen super leckeren Kaffee trinken! Zudem hatte ich einen sehr netten Mailkontakt, in dem meine Fragen prompt und offen beantwortet wurden."
290,Kaffee-Kooperative Cafe de Maraba,5,"Ich habe den fein gemahlenenen für zu Hause und den grob gemahlenen für den Handfilter im Büro. Dafür den höheren Preis in Kauf zu nehmen, halte ich für eine absolute menschliche Pflicht. Zahle ich ihn nicht, zahlen ihn andere – auf ungleich schlimmere Weise. Jetzt hatte ich nur die Befürchtung, dass er nicht so gut schmecken könnte. Aber das Gegenteil ist der Fall! Stark und sehr aromatisch, dabei aber gleichzeitig mild. Kurz: LECKER! Ich werde definitiv bei diesem Kaffee bleiben und Werbung dafür machen! Und dass er dann nicht nur fair ist, sondern für eine wirkliche Verbesserung im Land sorgt, macht ihn noch leckerer! 😉"
291,J.J. Darboven Café Intención,4,"Der Kaffee duftete schön kräftig und aromatisch und schmeckte einfach fantastisch. Ich trinke mehrere Tassen Kaffee am Tag und achte auf eine gute Qualität, die ist hier absolut gegeben. Auch meine Verwandtschaft und Freunde waren begeistert. Sehr zu empfehlen. Mit meiner Kaffeemaschine ist auch eine schöne Crema entstanden."
292,J.J. Darboven Café Intención,4,"Mir persönlich schmeckt der Café nur mittelmäßig. Ohne große Kaffeehändler verteufeln zu wollen: Leider kann ich J.J.Darboven (ähnlich wie Aldi und Co.) nicht richtig vertrauen…. Evtl. ist dieses Gefühl zu unrecht. Nichts desto trotz finde ich, dass es besseren Café zum Beispiel von Gepa gibt."
293,J.J. Darboven Café Intención,4,der Kaffee hat mich überzeugt schmeckt vollmundig und hat ein tolles Aroma und dabei sehr bekömmlich. Einer der wenigen Kaffees der der ganzen Familie schmeckt. schon der Duft verführt zum trinken Man braucht wirklich nur eine kleine menge daher sehr ergiebig um den vollen Geschmack zu genießen. Hat eine sehr schöne Farbe.
294,Coffee Circle Kaffee,5,"Mittlerweile beschenke ich nicht nur mich selbst sondern auch Freunde mit Kaffee von Coffee Circle. Sehr transparentes Unternehmen und da der Kaffee jedes Jahr ausgewählt wird, gibt es zwar keine riesige Auswahl, dafür umso bessere Qualität. Für Viel-Trinker gibt es ein Abo – alle paar Wochen kommt dann ein neues Paket Kaffee nach Hause. Sehr schöne Idee, wie ich finde."
295,Kaffee-Kooperative Cafe de Maraba,5,Ich bin sehr begeistert von diesem Kaffee und unterstütze gerne diese Kampagne. Kenne allerdings Ruanda und das Anbaugebiet sehr gut!!!! Ich kann es nur empfehlen!!!!!!
296,Kaffee-Kooperative Cafe de Maraba,5,"Eine Möglichkeit Hilfe zur Selbsthilfe genußvoll zu unterstützen. Ob kalt oder heiß aufgesetzt/ aufgebrüht, sehr angenehm und lecker. Ich bestelle über <a href=""http://www.kaffee-kooperative.de"" target=""_blank"" rel=""nofollow"">http://www.kaffee-kooperative.de</a> mit einem Abo. Sehr zuverlässig und für mich als GdB80 sehr hifreich."
297,Kaffee-Kooperative Cafe de Maraba,5,"WIr haben schon immer Transfair-Kaffe getrunken, sind über Utopia auf die Cooperative gestoßen. Unser „1kg-Testpaket“ hat sich als positive Überraschung erwiesen: Schnelle Lieferung, guter Geschmack und offensichtlich noch mehr Gewinn für die Erzeuger. Also alles gut!"
298,GEPA Kaffee,5,Ein sehr gut schmeckender Kaffee aus dem Weltladen.
299,Kaffee-Kooperative Cafe de Maraba,5,@michael-struck: genauso wars bei uns – Also alles gut!
300,Kaffee-Kooperative Cafe de Maraba,5,Dieser Kaffee ist vollmundig und sehr bekömmlich. Außerdem ist diese Art der Unterstützung die einzig richtige. Es ist schändlich wenn bei herkömmlichem Kaffee die Importeure den ungerechtfertigten Gewinn machen und bei uns nur gilt Geiz ist geil. Weiter so.
301,Kaffee-Kooperative Cafe de Maraba,5,"Der Kaffee ist köstlich, die Bestellung/Lieferung immer geschmeidig! Über den Newsletter erfahre ich von Entwicklungen in der Kooperative, sehe also, was Neues in Ruanda entsteht. Rundum gut"
302,GEPA Kaffee,5,"Fair getradeter GEPA-Kaffee bekommt mir sehr dank seiner schonenden Röstung und darüber hinaus kann ich sicher sein, dass möglichst viel an Ertrag beim Kaffeebauern direkt ankommt."
303,GEPA Kaffee,5,sehr gut
304,GEPA Kaffee,5,"Meine Partnerin und ich geben diesem Kaffee gerne 5 Sterne. Er schmeckt hervorragend, ist super verträglich und… es gibt so eine schöne Werbung für Fairtrade: „Fairer Kaffee ist nicht bitter“ – zweideutig und STIMMT in beiderlei Hinsicht!"
305,GEPA Kaffee,5,"Wir haben den GEPA Kaffee in der Arbeit, im Kaffeevollautomat. Er schmeckt sehr gut und man trinkt ihn obendrein mit gutem Gewissen. Empfehle ich absolut weiter!"
306,GEPA Kaffee,5,"Dieser Bio Kaffee und vor allen Dingen der Espresso ist ein wahrer Genuss. Hier freut man sich schon auf die nächste Kaffeepause, einfach mal ausprobieren es lohnt sich….und der Kaffeeduft der durchs Haus strömt, wie in einem Kaffeehaus."
307,GEPA Kaffee,5,"Er schmeckt hervorragend, ist super verträglich und nicht bitter"
308,GEPA Kaffee,5,"schmeckt lecker und so kann der tag beginnen,ein munter macher der besonderen art"
309,GEPA Kaffee,5,… die besondere Tasse am Nachmittag!
310,GEPA Kaffee,5,Er schmeckt duftet einfach….so muss kaffeele schmecken
311,Mount Hagen Kaffee,5,"Kaffee ist einer der wenigen Dinge die mich morgens zum aufstehen bewegen können. Mount Hagen Arabica Kaffee ganze Bohne hat mich dabei voll und ganz überzeugt. das Aroma ist toll, nicht verbrannt aber sehr wenig säure, das mag ich. Preislich liegt er in der unteren Mittelklasse vergleichbarer Kaffees. Das stört ihn aber in seiner Qualität kein bisschen. Ich kann ihn sehr empfehlen."
312,Mount Hagen Kaffee,5,"Ich habe viele, viele fairtrade Kaffeepads durchprobiert, bis ich auf diese stieß, seitdem kaufe ich keine anderen mehr! Sie sind die einzigen mir bekannten, die einen etwas stärkeren Kaffee enthalten (also leicht kräftiges Aroma, kein Espresso). Dabei ist der Geschmack dennoch sehr ausgewogen mit wenig Säure und Bitterkeit. Der Preis ist im Vergleich zu anderen Markenkaffees durchaus akzeptabel."
313,Mount Hagen Kaffee,5,Ein sehr vollmundiger Kaffee. Der Geschmack ist sehr gut. Habe ich schon mehrfach gekauft und meiner Familie empfohlen. Bei einigen kam der Geschmack nicht so überzeugend rüber aber man kann ihn trinken sagte man mir. Ich werde noch andere Produkte probieren und mich von den Geschmack überzeugen
314,Mount Hagen Kaffee,5,"Ich muss sagen, dass mir der Kaffee von Mount Hagen sehr gut gefällt und deshalb nur weiterempfehlen kann. Bitte kaufen Sie diesen Kaffee anstelle von normalem Aldi-Kaffee kaufen. sie helfen Den armen Kindern in Afrika und Sie vollbringen eine moralische Wohltat. Natürlich kostet dieser Kaffee ein paar Cent mehr als Billig-Kaffee aber was tut das in unserem Zeitalter schon zur Sache?"
315,Mount Hagen Kaffee,5,"Meiner Meinung nach der mit Abstand beste Bio- und Fairtrage-Kaffee auf dem Markt. Abgesehen davon, dass er äußerst stilvoll und edel aussieht und nicht nur das typische EU-Biosiegel trägt, schmeckt er auch unheimlich lecker. Besser als „vollmundig, mild und säurearm, dennoch intensiv“ kann ich den Geschmack nicht beschreiben – da fehlen unserer Sprache einfach die Worte. Deshalb meine Empfehlung: einfach ausprobieren, es lohnt sich! 🙂"
316,Mount Hagen Kaffee,5,"Dieser Kaffee ist einer meiner Lieblings-Bio Kaffees. Gibt es auch als Granulat. Empfehle ich gern weiter. Schmeckt gut, vorallem Fairtrad und auch der Preis ist korrekt. Es gibt ihn in verschiedenen Sorten und auch in verschiedenen Größenabpackungen, so dass auch eine Singlehaushalt nicht so kurz kommt. Ich selber benutze eine Press-Maschiene."
317,Mount Hagen Kaffee,5,"Wir trinken diesen Kaffe als Instant-Kaffee schon seit Jahren und sind mit dem Geschmack sehr zufrieden. Wenn wir diesen Kaffee Gästen anbieten, weil man nicht immer Zeit zum frisch Aufbrühen hat, sind die immer positiv überrascht. Er ist Bio, er ist Fair Trade und kommt aus Papua Neuguinea, das finden wir gut. Er hat eine Glas-Verpackung, leider einen Deckel aus Plastik, aber das lässt sich scheinbar anders schlecht machen."
318,Mount Hagen Kaffee,5,"Ich trinke seit etwa anderthalb Jahren die Instantvariante dieses Herstellers mit Koffein und bin nach wie vor begeistert, wie unkompliziert und lecker Fairtrade sein kann. Ich würde ihn auch kaufen, wenn er noch teurer wäre. Daher also eigentlich sechs Sterne. 🙂"
319,Mount Hagen Kaffee,5,"Der Kaffee von Mount Hagen stammt aus der gleichnamigen Provinz in Papua Neuguinea. Daher trägt der Kaffee auch das Wappentier dieser Region. Wir kennen einen Großteil des Sortiments, von den Kaffeepads, über den Bohnenkaffee, Cappuccino, Espresso oder den Instant-Kaffee. Durchweg können wir sowohl über positive Kundenrückmeldungen als auch persönliche Erfahrungen berichten. Daher vergeben wir volle Punktzahl für den Mount Hagen Kaffee."
320,Mount Hagen Kaffee,5,"Ich kaufe immer den gemahlenen Espresso (ich besitze leider keine Kaffeemühle) von Mount Hagen und bin seit der ersten Tasse vollkommen überzeugt. Zubereitet in einer italienischen Moka Express ist der Espresso sowohl pur als auch mit Milch ein Genuss. Das Aroma ist kräftig und sanft zugleich, ein wenig schokoladig und nicht bitter, alles in allem ein abgerundetes Geschmackserlebnis. Ein i-Tüpfelchen wäre natürlich noch eine nachhaltigere Verpackung, aber auch ohne diese vergebe ich 5 Sterne für diesen Kaffee."
321,J.J. Darboven Café Intención,5,"Sehr feiner mild gerösteter Kaffee,der auch wenig Säure hat und von uns daher sehr gut vertragen wird.Auch der Geschmack kommt nicht nur bei uns,sondern auch bei Gästen sehr gut an,wobei ich sagen muss,dass ich die ganzen Bohnen kaufe und immer passend mahle,daher wird auch das Aroma immer gelobt.Er ist in sehr vielen Supermärkten vorrätig,teilweise auch im Angebot,er hat aber auch ohne Angebot ein hervorragendes Preis-Leistungsverhältnis."
322,J.J. Darboven Café Intención,5,"Der Bio- und Fair Trade Kaffee von J.J.Darboven ist ein leckerer Kaffee, der nicht viel Säure enthält und gut verträglich ist. Da es den auch in Pad Form gibt, ist er eine gute Alternative im hektischen Alltag. Aufgrund der Tatsache, dass es sich hier um einen Bio-Kaffee mit Fair Trade Hintergrund handelt, macht das Kaffeetrinken auch kein schlechtes Gewissen, da bekannt ist, unter welchen Bedingungen andere Firmen ihren Kaffee herstellen lassen…"
323,J.J. Darboven Café Intención,5,"Der Kaffee schmeckt sehr lecker, nicht zu stark und nicht zu mild."
324,J.J. Darboven Café Intención,5,"Ich trinke den Kaffee von Darboven Café Intención schon seit ich eine eigene Kaffeemaschine habe und bin begeistert. Der Kaffee schmeckt mild und ist doch nicht zu schwach, meiner Meinung nach der beste Kaffee, den ich je getrunken habe! Der Preis ist völlig in Ordnung und gerechtfertigt."
325,J.J. Darboven Café Intención,5,"Ein milder, fast angenehm „weicher“ Kaffee, dennoch mit einem sehr gutem Aroma – sehr selten in dieser Geschmackskomposition anzutreffen. Bei ökologischem Anbau ist das Preis-Leistungsverhätnis in meinen Augen sehr gut. Ich habe den Kaffee inzwischen mit Handaufguss Methode, mit Braun Kaffeemaschine, mit Pads für Senseo Maschine, im Espressokocher von Bialetti und in der Jura Espressomaschine getestet – Fazit: Alle gängigen Zubereitungsarten geben diesen Kaffee hervorragend wieder."
326,J.J. Darboven Café Intención,5,"Der Kaffee von J.J.Darboven ist sehr aromatisch ,kräftig und geschmackvoll.Ich bevorzuge den ganze Bohne,er entfaltet beim mahlen sein ganzes Aroma. Gutes Preis-Leistungsverhältnis und aus fairem Handel .Voll und ganz empfehlenswert"
327,J.J. Darboven Café Intención,5,Wunderbar aromatisch und dabei sehr ergiebig.
328,J.J. Darboven Café Intención,5,"Fair, bio und geschmacklich auch passabel, finde ich (Geschmack ist natürlich Geschmackssache, die beste fair + bio Sorte ist es für mich persönlich (aber) nicht – z.B. schmeckt mir die milde Variante von Café Cubíta von El Puente und eine milde gepa Sorte aus Mexiko deutlich besser)"
329,J.J. Darboven Café Intención,5,"Sehr gutes Preis/Leistungsverhältnis und die Röstung ist ideal für meinen Magen. Leicht bekömmlich und dennoch aromatisch. Ich zahle gerne mehr für Fairtrade, dabei ist der J.J.Darboven Café Intención wirklich nicht teuer!"
330,J.J. Darboven Café Intención,5,Ich benutze diesen Kaffee schon seit Jahren als ganze Bohne im Kaffeevollautomat. Er hat ein kräftiges Aroma und ist nicht sauer oder bitter dabei. Man kann ihn daher auch sehr gut „schwarz“ trinken. Der Preis von ca. 16 Euro pro Kilo ist auch unschlagbar.
331,GEPA Kaffee,5,Ich liebe diesen Kaffee.Er hat ein wunderbares Aroma.
332,GEPA Kaffee,5,ein wunderbarer fairer Bio-Kaffee zum Morgen. Die Biomischung „Organico“ sagt mir dabei am meisten zu: nicht zu herb ein schöner runder Kaffegeschmack und dennoch ist man anschließend topfitt für den Tag. Schade dass Kaffee kein regionales Produkt ist.
333,GEPA Kaffee,5,"Habe oft Gepa Kaffee gekauft, ich liebe es."
334,GEPA Kaffee,5,"Fünf Sterne gibt es, weil die GEPA eine tolle, vielfältige Kaffee-Auswahl bietet, da ist für jeden das Richtige dabei. Die Kaffeebohnen werden schonend langzeitgeröstet, dadurch schmeckt der Kaffee sehr aromatisch. Vor allem der Organico ist sehr zu empfehlen. Hier kann man sich darauf verlassen, dass auch fair drin ist, wo fair drauf steht. Schön, dass die GEPA Kleinbauern und ihren Familien die Lebensgrundlage sichert!"
335,GEPA Kaffee,5,Morgens nach dem aufstehen diesen Kaffee zu riechen ist das Beste am ganzen Tag. Ich kann ihn nur weiterempfehlen.
336,GEPA Kaffee,5,Der Gepa Kaffee hat mich voll überzeugt. Er schmeckt sehr gut und hat ein tolles Aroma. Außerdem ist er ein fair gehandeltes Produkt.
337,GEPA Kaffee,5,"Die GEPA Kaffee´s erfüllen allen meine Kriterien. Bio, die Ansprüche der Firma liegen über dem Mindeststandard von Fairtradeprodukten und natürlich der vollmundige, aromatische Geschmack mit gut balancierter Säure. Der Organico ist bei uns nicht miehr wegzudenken, doch auch der Espresso und der Guatemaler überzeugen. Kaffee ist für mich ein absoluter Genuss und ich stehe lieber 10 Minuten früher auf und genieße, anstatt in aller Eile eine braune Brühe in mich zu schütten…"
338,GEPA Kaffee,5,"Ein super leckerer Kaffee, den man voll und ganz mit Gutem Gewissen trinken und genießen kann, weil man weiß, dass die Kaffee Bohnen fair gehandelt worden sind."
339,GEPA Kaffee,5,"Der Italienische Bio Espresso von GEPA verführt den Genießer in die sinnliche Welt Italiens. Seinen Namen trägt dieser Espresso zurecht. Beim öffnen der Packung empfängt man wohlwollend den köstlichen Duft der nach alter Tradition gerösteten Arabica-Bohne. Die exzellente Crema, die ich daraus zubereiten konnte, hat ein herb-würziges Aroma und veredelt mit seiner geschmacklichen Eleganz nachhaltig die Gaumenfreude. Selbst ohne Zucker oder Milch schmeckt der Espresso sehr gut und hat keinen bitteren Nachgeschmack.GEPA garantiert für den Fair Trade Handel und dies ist ein weiteres Plus für dieses hochwertige Produkt. Mich hat dieser Espresso überzeugt und somit kreiere ich mir damit allmögliche Kaffeespezialitäten. Die von mir vergebenen fünf Sterne verstehe ich als ein kleines Dankeschön an all jene, die an der Herstellung und Produktion des Italienischen Bio Espresso beteiligt sind."
